Experiment name,Biological sample category,Biological sample name,MS/MS sample name,Cluster,Protein name,Protein accession numbers,Alternate IDs,Database sources,Protein molecular weight (Da),Protein identification probability,Exclusive unique peptide count,Exclusive unique spectrum count,Total spectrum count,Percentage of total spectra,Percentage sequence coverage,Length
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3 (P62826),GTP-binding nuclear protein Ran OS=Homo sapiens OX=9606 GN=RAN PE=1 SV=3,P62826,,Uniprot_swissprot_human_JUN08_2018.fasta,"24,423.10",100.00%,4,5,5,0.01%,13.90%,216
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,P11142,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,899.80",100.00%,5,6,25,0.05%,10.50%,646
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2 (P62805),Histone H4 OS=Homo sapiens OX=9606 GN=HIST1H4A PE=1 SV=2,P62805,,Uniprot_swissprot_human_JUN08_2018.fasta,"11,367.70",100.00%,1,1,1,0.00%,11.70%,103
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Core histone macro-H2A.2 OS=Homo sapiens OX=9606 GN=H2AFY2 PE=1 SV=3,Q9P0M6,,Uniprot_swissprot_human_JUN08_2018.fasta,"40,060.10",99.30%,1,1,1,0.00%,3.49%,372
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Endogenous retrovirus group K member 7 Pol protein OS=Homo sapiens OX=9606 GN=ERVK-7 PE=3 SV=1 (P63135),Endogenous retrovirus group K member 7 Pol protein OS=Homo sapiens OX=9606 GN=ERVK-7 PE=3 SV=1,P63135,,Uniprot_swissprot_human_JUN08_2018.fasta,"165,186.80",74.60%,0,0,0,0.00%,0.00%,1459
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),"Cluster of ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3 (P06576)","ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3",P06576,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,560.60",100.00%,2,2,2,0.00%,4.91%,529
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Methionine synthase reductase OS=Homo sapiens OX=9606 GN=MTRR PE=1 SV=3 (Q9UBK8),Methionine synthase reductase OS=Homo sapiens OX=9606 GN=MTRR PE=1 SV=3,Q9UBK8,,Uniprot_swissprot_human_JUN08_2018.fasta,"80,411.30",91.60%,1,1,1,0.00%,1.10%,725
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),"Cluster of Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 (P13645)","Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6",P13645,,Uniprot_swissprot_human_JUN08_2018.fasta,"58,828.80",98.80%,0,0,1,0.00%,1.54%,584
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4 (P13639),Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,P13639,,Uniprot_swissprot_human_JUN08_2018.fasta,"95,340.10",100.00%,5,13,15,0.03%,4.78%,858
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Potassium-transporting ATPase alpha chain 2 OS=Homo sapiens OX=9606 GN=ATP12A PE=1 SV=3 (P54707),Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3,P13637,,Uniprot_swissprot_human_JUN08_2018.fasta,"111,751.50",8.40%,0,0,1,0.00%,1.18%,1013
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2 (P47895),Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens OX=9606 GN=ALDH1A3 PE=1 SV=2,P47895,,Uniprot_swissprot_human_JUN08_2018.fasta,"56,109.30",80.60%,0,0,2,0.00%,2.34%,512
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Histone H3.3 OS=Homo sapiens OX=9606 GN=H3F3A PE=1 SV=2 (P84243),Histone H3.3 OS=Homo sapiens OX=9606 GN=H3F3A PE=1 SV=2,P84243,,Uniprot_swissprot_human_JUN08_2018.fasta,"15,328.70",99.30%,1,2,2,0.00%,10.30%,136
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3 (P07205),Phosphoglycerate kinase 2 OS=Homo sapiens OX=9606 GN=PGK2 PE=1 SV=3,P07205,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,797.10",32.70%,0,0,0,0.00%,0.00%,417
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 (P62258),14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1,P62258,,Uniprot_swissprot_human_JUN08_2018.fasta,"29,175.00",24.60%,0,0,0,0.00%,0.00%,255
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1 (O15305),Phosphomannomutase 2 OS=Homo sapiens OX=9606 GN=PMM2 PE=1 SV=1,O15305,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,083.40",50.00%,0,0,0,0.00%,0.00%,246
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)","Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1",P63261,,Uniprot_swissprot_human_JUN08_2018.fasta,"41,793.90",100.00%,1,1,8,0.02%,20.30%,375
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),"Cluster of Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2 (O14556)","Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2",O14556,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,500.50",100.00%,4,9,33,0.07%,8.82%,408
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2,P11021,,Uniprot_swissprot_human_JUN08_2018.fasta,"72,334.70",100.00%,2,2,5,0.01%,5.20%,654
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Trypsin-3 OS=Homo sapiens OX=9606 GN=PRSS3 PE=1 SV=2 (P35030),Trypsin-3 OS=Homo sapiens OX=9606 GN=PRSS3 PE=1 SV=2,P35030,,Uniprot_swissprot_human_JUN08_2018.fasta,"32,528.70",99.60%,1,3,3,0.01%,5.92%,304
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of V-type proton ATPase subunit D OS=Homo sapiens OX=9606 GN=ATP6V1D PE=1 SV=1 (Q9Y5K8),V-type proton ATPase subunit D OS=Homo sapiens OX=9606 GN=ATP6V1D PE=1 SV=1,Q9Y5K8,,Uniprot_swissprot_human_JUN08_2018.fasta,"28,264.30",100.00%,2,3,3,0.01%,4.86%,247
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3 (P49207),60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,P49207,,Uniprot_swissprot_human_JUN08_2018.fasta,"13,293.10",99.30%,1,1,1,0.00%,6.84%,117
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3 (Q9GZV4),Eukaryotic translation initiation factor 5A-1-like OS=Homo sapiens OX=9606 GN=EIF5AL1 PE=2 SV=2,Q6IS14,,Uniprot_swissprot_human_JUN08_2018.fasta,"16,773.60",93.60%,0,0,0,0.00%,0.00%,154
My Experiment_human,7-gene,RSHIP4N_b,Service_Kachroo_2525_210722_3 (peptides_1_1_0.mzid),Cluster of 60S ribosomal protein L10-like OS=Homo sapiens OX=9606 GN=RPL10L PE=1 SV=3 (Q96L21),60S ribosomal protein L10-like OS=Homo sapiens OX=9606 GN=RPL10L PE=1 SV=3,Q96L21,,Uniprot_swissprot_human_JUN08_2018.fasta,"24,519.20",95.90%,1,1,1,0.00%,4.21%,214
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Lamin-B receptor OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2 (Q14739),Lamin-B receptor OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2,Q14739,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,706.30",100.00%,2,2,2,0.00%,3.74%,615
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Keratin, type I cytoskeletal 10 OS=Homo sapiens OX=9606 GN=KRT10 PE=1 SV=6 (P13645)","Keratin, type I cytoskeletal 16 OS=Homo sapiens OX=9606 GN=KRT16 PE=1 SV=4",P08779,,Uniprot_swissprot_human_JUN08_2018.fasta,"51,269.00",9.80%,0,0,1,0.00%,1.90%,473
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3 (P62491),Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3,P62491,,Uniprot_swissprot_human_JUN08_2018.fasta,"24,393.90",98.70%,1,1,1,0.00%,5.09%,216
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3 (Q9GZV4),Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3,Q9GZV4,,Uniprot_swissprot_human_JUN08_2018.fasta,"16,793.30",100.00%,3,3,3,0.01%,13.10%,153
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Potassium-transporting ATPase alpha chain 2 OS=Homo sapiens OX=9606 GN=ATP12A PE=1 SV=3 (P54707),Potassium-transporting ATPase alpha chain 2 OS=Homo sapiens OX=9606 GN=ATP12A PE=1 SV=3,P54707,,Uniprot_swissprot_human_JUN08_2018.fasta,"115,514.90",33.50%,0,0,1,0.00%,1.15%,1039
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3 (P52209)","6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3",P52209,,Uniprot_swissprot_human_JUN08_2018.fasta,"53,141.90",100.00%,3,3,3,0.01%,5.59%,483
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4 (P23526),Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4,P23526,,Uniprot_swissprot_human_JUN08_2018.fasta,"47,717.10",100.00%,3,4,4,0.01%,8.10%,432
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2 (Q7Z2Z2),Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2,Q7Z2Z2,,Uniprot_swissprot_human_JUN08_2018.fasta,"125,432.00",6.40%,0,0,0,0.00%,0.00%,1120
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)",Putative beta-actin-like protein 3 OS=Homo sapiens OX=9606 GN=POTEKP PE=5 SV=1,Q9BYX7,,Uniprot_swissprot_human_JUN08_2018.fasta,"42,017.20",93.30%,0,0,6,0.01%,10.10%,375
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1 (P62333),26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1,P62333,,Uniprot_swissprot_human_JUN08_2018.fasta,"44,174.90",92.40%,1,1,1,0.00%,3.34%,389
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1 (O95202),Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1,O95202,,Uniprot_swissprot_human_JUN08_2018.fasta,"83,355.90",6.50%,0,0,0,0.00%,0.00%,739
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4 (P30101),Protein disulfide-isomerase A5 OS=Homo sapiens OX=9606 GN=PDIA5 PE=1 SV=1,Q14554,,Uniprot_swissprot_human_JUN08_2018.fasta,"59,595.10",82.60%,0,0,0,0.00%,0.00%,519
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2 (P06733),Gamma-enolase OS=Homo sapiens OX=9606 GN=ENO2 PE=1 SV=3,P09104,,Uniprot_swissprot_human_JUN08_2018.fasta,"47,269.70",11.30%,0,0,0,0.00%,0.00%,434
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Squalene monooxygenase OS=Homo sapiens OX=9606 GN=SQLE PE=1 SV=3 (Q14534),Squalene monooxygenase OS=Homo sapiens OX=9606 GN=SQLE PE=1 SV=3,Q14534,,Uniprot_swissprot_human_JUN08_2018.fasta,"63,925.00",100.00%,1,2,2,0.00%,2.44%,574
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2 (P62277),40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2,P62277,,Uniprot_swissprot_human_JUN08_2018.fasta,"17,223.30",100.00%,2,2,3,0.01%,8.61%,151
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3 (P62263),40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3,P62263,,Uniprot_swissprot_human_JUN08_2018.fasta,"16,272.90",100.00%,1,1,1,0.00%,8.61%,151
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1 (P62258),14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1,P62258,,Uniprot_swissprot_human_JUN08_2018.fasta,"29,175.00",97.50%,1,1,1,0.00%,3.53%,255
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2 (Q13907),Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2,Q13907,,Uniprot_swissprot_human_JUN08_2018.fasta,"26,320.30",100.00%,9,17,18,0.04%,37.00%,227
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2 (P23396),40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2,P23396,,Uniprot_swissprot_human_JUN08_2018.fasta,"26,688.60",39.40%,0,0,0,0.00%,0.00%,243
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of H/ACA ribonucleoprotein complex subunit 3 OS=Homo sapiens OX=9606 GN=NOP10 PE=1 SV=1 (Q9NPE3),H/ACA ribonucleoprotein complex subunit 3 OS=Homo sapiens OX=9606 GN=NOP10 PE=1 SV=1,Q9NPE3,,Uniprot_swissprot_human_JUN08_2018.fasta,"7,706.20",19.50%,0,0,0,0.00%,0.00%,64
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS PE=1 SV=2 (P41252)","Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=IARS PE=1 SV=2",P41252,,Uniprot_swissprot_human_JUN08_2018.fasta,"144,501.80",20.60%,0,0,0,0.00%,0.00%,1262
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1 (O00487),26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1,O00487,,Uniprot_swissprot_human_JUN08_2018.fasta,"34,576.60",42.60%,0,0,0,0.00%,0.00%,310
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4 (P55072),Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,P55072,,Uniprot_swissprot_human_JUN08_2018.fasta,"89,324.80",97.50%,0,0,0,0.00%,0.00%,806
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4 (P46782),40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4,P46782,,Uniprot_swissprot_human_JUN08_2018.fasta,"22,877.00",100.00%,3,4,5,0.01%,5.39%,204
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of 60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2 (P10809)","60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",P10809,,Uniprot_swissprot_human_JUN08_2018.fasta,"61,055.70",98.60%,1,1,1,0.00%,2.09%,573
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of 26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1 (P62191),26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,P62191,,Uniprot_swissprot_human_JUN08_2018.fasta,"49,186.40",98.10%,0,0,0,0.00%,0.00%,440
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1 (Q6UB35)","Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD1L PE=1 SV=1",Q6UB35,,Uniprot_swissprot_human_JUN08_2018.fasta,"105,791.90",49.30%,0,0,0,0.00%,0.00%,978
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2 (P16104),Histone H2AX OS=Homo sapiens OX=9606 GN=H2AFX PE=1 SV=2,P16104,,Uniprot_swissprot_human_JUN08_2018.fasta,"15,145.10",72.10%,0,0,0,0.00%,0.00%,143
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1 (P63261)",Beta-actin-like protein 2 OS=Homo sapiens OX=9606 GN=ACTBL2 PE=1 SV=2,Q562R1,,Uniprot_swissprot_human_JUN08_2018.fasta,"42,004.20",91.00%,0,0,2,0.00%,4.26%,376
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1 (P61586),Transforming protein RhoA OS=Homo sapiens OX=9606 GN=RHOA PE=1 SV=1,P61586,,Uniprot_swissprot_human_JUN08_2018.fasta,"21,768.40",98.90%,0,0,2,0.00%,6.22%,193
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6 (P04264)","Keratin, type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2",P35908,,Uniprot_swissprot_human_JUN08_2018.fasta,"65,433.90",19.90%,0,0,0,0.00%,0.00%,639
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1 (P25705)","ATP synthase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1A PE=1 SV=1",P25705,,Uniprot_swissprot_human_JUN08_2018.fasta,"59,752.10",99.90%,1,1,1,0.00%,2.35%,553
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4 (P08238),Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5,P07900,,Uniprot_swissprot_human_JUN08_2018.fasta,"84,663.20",78.80%,0,0,0,0.00%,0.00%,732
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1,"P0DMV8,P0DMV9",,Uniprot_swissprot_human_JUN08_2018.fasta,"70,054.00",100.00%,0,0,12,0.03%,6.08%,641
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),"Cluster of Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS PE=1 SV=2 (P14868)","Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS PE=1 SV=2",P14868,,Uniprot_swissprot_human_JUN08_2018.fasta,"57,136.70",98.10%,1,1,1,0.00%,2.59%,501
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1 (P31153),S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1,P31153,,Uniprot_swissprot_human_JUN08_2018.fasta,"43,660.90",100.00%,2,2,2,0.00%,4.05%,395
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Heat shock-related 70 kDa protein 2 OS=Homo sapiens OX=9606 GN=HSPA2 PE=1 SV=1 (P54652),Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2,P34931,,Uniprot_swissprot_human_JUN08_2018.fasta,"70,377.10",100.00%,2,3,8,0.02%,8.42%,641
My Experiment_human,7-gene,RSHIP4N_c,Service_Kachroo_2525_210722_4 (peptides_1_1_0.mzid),Cluster of Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2 (P37837),Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2,P37837,,Uniprot_swissprot_human_JUN08_2018.fasta,"37,541.70",20.50%,0,0,0,0.00%,0.00%,337
